150	102	15300	17	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"MgO WT%"	"CaO WT%"	"F WT%"	"Cl WT%"	"P2O5 WT%"	"SO3 WT%"	"La2O3 WT%"	"Ce2O3 WT%"	"Calc. O"	"Total"
0	-8.4886	-3.8621	5	94	13955	0.3273152	-0.0148743	55.52769	2.151839	4.910425E-02	41.78971	-2.862625E-03	2.289895E-02	8.233128E-02	0	60.35649
0	-8.4876	-3.8621	6	94	13956	0.1516217	-1.716552E-02	55.95109	2.011554	4.214654E-02	44.20963	2.039455E-02	-6.762847E-02	0.3407449	0	61.63718
0	-8.4866	-3.8621	7	94	13957	0.1338696	-3.093097E-02	56.07538	2.344376	1.746012E-02	43.49136	5.245678E-03	2.373687E-02	0.1302236	0	61.59619
0	-8.4856	-3.8621	8	94	13958	0.1603727	-2.892495E-02	56.12878	2.337766	3.520827E-02	42.70102	-1.770975E-02	-6.455713E-02	6.066437E-02	0	61.17031
0	-8.4846	-3.8621	9	94	13959	0.123747	-2.581496E-02	56.1492	2.43698	6.332662E-02	42.09626	-3.336915E-02	-0.1251622	0.201441	0	61.09531
0	-8.4836	-3.8621	10	94	13960	0.1411487	-2.876806E-02	55.66096	2.126762	3.650858E-02	43.2032	-1.108891E-02	0.1389344	0.3384666	0	61.24987
0	-8.4826	-3.8621	11	94	13961	0.1134262	-1.864562E-02	55.57846	2.289357	3.472863E-02	42.20639	-6.486405E-02	0.1398973	0.2450793	0	60.8094
0	-8.4816	-3.8621	12	94	13962	6.785834E-02	-3.458687E-02	56.47184	2.212864	2.947963E-02	42.1703	-4.160225E-02	-8.053956E-03	0.2463808	0	61.20375
0	-8.4806	-3.8621	13	94	13963	0.1099871	-3.102452E-02	55.96772	2.266995	5.436624E-02	42.06253	-4.134759E-02	5.275123E-02	0.1057743	0	60.82919
0	-8.4796	-3.8621	14	94	13964	6.219612E-02	-2.327591E-02	55.78901	2.347645	4.001275E-02	41.55499	4.273196E-02	5.098233E-02	0.2692643	0	60.70035
0	-8.4786	-3.8621	15	94	13965	7.658204E-02	-4.220819E-02	56.07182	2.1936	5.800918E-02	42.44809	-7.193112E-02	-6.600178E-02	0.1536757	0	60.90713
0	-8.4776	-3.8621	16	94	13966	7.637169E-02	-2.155243E-02	56.46028	2.364593	0.0631241	42.30561	-2.611419E-02	-7.608171E-03	0.2703122	0	61.47877
0	-8.4766	-3.8621	17	94	13967	0.083309	-5.170568E-02	55.78241	2.222553	3.623156E-02	42.45183	-4.238172E-02	0.2566203	0.3838792	0	61.19
0	-8.4756	-3.8621	18	94	13968	8.968734E-02	-4.978469E-03	55.89663	2.265382	6.504055E-02	41.78779	-2.583245E-02	-6.082625E-03	8.296649E-02	0	60.61034
0	-8.4746	-3.8621	19	94	13969	0.1387544	-0.0344802	55.81383	2.230565	3.309786E-02	42.15438	-4.152601E-02	-7.732204E-03	0.2466009	0	60.78155
0	-8.4736	-3.8621	20	94	13970	9.484432E-02	-4.024059E-03	55.19363	2.20074	0.0329692	41.81226	-4.182063E-02	0.1701374	0.1744855	0	60.24686
0	-8.4726	-3.8621	21	94	13971	6.319111E-02	-2.371051E-02	55.42944	2.074523	2.941225E-02	42.45117	-4.960341E-02	0.1695965	0.2211313	0	60.57402
0	-8.4716	-3.8621	22	94	13972	0.0732832	-4.091174E-02	55.27869	2.286016	6.672943E-02	42.07108	-1.847492E-02	5.185172E-02	0.2227729	0	60.45703
0	-8.4706	-3.8621	23	94	13973	6.225115E-02	-2.380294E-03	56.16368	2.123145	2.940485E-02	41.62232	-2.641423E-02	-3.832318E-02	0.2931855	0	60.69162
0	-8.4696	-3.8621	24	94	13974	6.956879E-02	-1.009908E-02	55.72478	2.362142	2.090299E-02	43.08824	-4.891283E-02	0.1128202	0.129438	0	61.227
0	-8.4686	-3.8621	25	94	13975	2.928682E-02	-4.006436E-02	55.3989	2.347893	0.0379981	41.4477	1.913238E-02	0.2874143	0.2902525	0	60.55751
0	-8.4676	-3.8621	26	94	13976	0.0200369	-2.325123E-02	56.10519	2.122935	4.379388E-02	42.85321	-4.912382E-02	0.1123161	0.1053121	0	61.1278
0	-8.4666	-3.8621	27	94	13977	4.984709E-02	-2.664154E-02	55.86827	2.258911	3.845833E-02	43.08431	1.238164E-02	0.0815568	0.269669	0	61.34058
0	-8.4656	-3.8621	28	94	13978	4.181076E-02	-1.828799E-02	56.19968	2.303386	3.312289E-02	42.3166	1.236917E-02	0.1720925	8.163825E-02	0	61.19948
0	-8.4646	-3.8621	29	94	13979	0.0780635	-2.287211E-02	56.29954	2.216714	5.083439E-02	41.78418	-4.903327E-02	-9.603456E-02	0.2007453	0	60.83219
0	-8.4636	-3.8621	30	94	13980	4.806425E-02	-3.757445E-02	55.473	2.219105	2.091257E-02	43.12317	-1.041459E-02	-6.711313E-03	0.2238112	0	60.88673
0	-8.4626	-3.8621	31	94	13981	5.685103E-02	-4.405629E-02	55.72123	2.359129	6.336697E-02	43.04269	-5.671459E-02	8.270159E-02	0.1998875	0	61.24896
0	-8.4616	-3.8621	32	94	13982	6.456434E-02	-4.062947E-02	56.11808	2.199393	5.281073E-02	42.93787	-3.341343E-02	-5.817415E-03	0.1302284	0	61.19661
0	-8.4606	-3.8621	33	94	13983	3.323189E-02	-4.219545E-02	55.25305	2.182281	5.465789E-02	42.94358	-3.338087E-02	-9.562469E-02	0.224612	0	60.55403
0	-8.4596	-3.8621	34	94	13984	4.545272E-02	-5.348807E-02	56.21951	2.173421	4.054793E-02	43.80258	-0.0332282	8.441704E-02	3.615662E-02	0	61.58824
0	-8.4586	-3.8621	35	94	13985	4.368757E-02	-3.807115E-02	55.33199	2.254862	4.161442E-02	40.80462	-5.750097E-02	-3.959443E-02	0.4335012	0	59.96034
0	-8.4576	-3.8621	36	94	13986	6.857384E-03	-2.284187E-02	55.69698	2.328027	6.674051E-02	41.54339	-0.0183661	-9.640014E-02	0.2711703	0	60.4625
0	-8.4566	-3.8621	37	94	13987	3.027136E-02	-2.304729E-02	56.00795	2.129771	4.039237E-02	42.9565	3.581079E-02	5.364788E-02	0.1061735	0	61.09645
0	-8.4556	-3.8621	38	94	13988	3.266785E-02	-2.813334E-02	56.04638	2.166938	0.0474635	43.62138	-4.132124E-02	0.1725428	0.1054011	0	61.52619
0	-8.4546	-3.8621	39	94	13989	5.282397E-02	-3.864812E-02	56.09856	2.056694	5.394435E-02	42.04138	-5.772781E-02	0.4079372	0.1253663	0	60.98446
0	-8.4536	-3.8621	40	94	13990	4.008901E-02	-0.0453683	55.97931	2.374881	5.432192E-02	41.23742	-5.678998E-02	0.1433928	1.156307E-02	0	60.53458
0	-8.4526	-3.8621	41	94	13991	-1.098464E-02	-2.159183E-02	55.99447	2.198371	0.0563178	43.29688	-2.775997E-03	-6.658426E-02	0.3181453	0	61.36448
0	-8.4516	-3.8621	42	94	13992	7.367286E-02	-1.009301E-02	55.52321	2.154795	4.751389E-02	42.88712	-3.350986E-02	2.376695E-02	0.1533818	0	60.76703
0	-8.4506	-3.8621	43	94	13993	1.946389E-02	-0.0404132	55.44782	2.238472	4.588429E-02	43.04807	-1.011269E-02	-0.1547087	0.2489846	0	60.76063
0	-8.4496	-3.8621	44	94	13994	2.759236E-02	-1.903817E-02	55.83839	2.175265	1.504908E-02	41.55982	-1.155796E-02	0.1091861	0.4089432	0	60.67393
0	-8.4486	-3.8621	45	94	13995	1.499344E-02	-3.443427E-02	55.38491	2.334575	4.903291E-02	41.92413	-2.622202E-02	0.1121638	0.1992384	0	60.50457
0	-8.4476	-3.8621	46	94	13996	1.120418E-02	-7.997287E-03	56.17542	2.416457	5.125628E-02	43.25763	-0.0099332	-0.1239034	0.2025365	0	61.55783
0	-8.4466	-3.8621	47	94	13997	2.854432E-02	-2.961425E-02	55.71645	2.21643	5.071597E-02	41.46519	-3.400369E-02	8.230069E-02	0.1756795	0	60.38531
0	-8.4456	-3.8621	48	94	13998	1.720629E-02	-2.959301E-02	56.12702	2.396246	4.896324E-02	41.81609	-4.933316E-02	2.250805E-02	0.2938309	0	61.0484
0	-8.4446	-3.8621	49	94	13999	4.830937E-02	-9.561857E-03	56.21316	2.515415	3.687942E-02	42.05278	-1.027626E-02	-4.835552E-03	0.1309385	0	61.20022
0	-8.4436	-3.8621	50	94	14000	0.2333572	9.917981E-03	54.85147	2.819642	3.311405E-02	40.55996	-1.845833E-02	0.1428589	0.1998537	0	60.15575
0	-8.4426	-3.8621	51	94	14001	0.6210337	8.858705E-02	53.24881	2.930005	6.000397E-02	39.86964	1.285162E-02	8.512757E-02	0.1074121	0	58.95937
0	-8.4416	-3.8621	52	94	14002	1.168332	0.211628	50.82106	1.520193	5.120301E-02	40.39367	2.800117E-02	2.236715E-02	0.1283963	0	56.33484
0	-8.4406	-3.8621	53	94	14003	0.7552781	0.1780518	52.3671	2.213023	7.788197E-02	41.14147	-0.0103672	-3.628544E-02	0.2711626	0	58.32884
0	-8.4396	-3.8621	54	94	14004	0.242915	4.258025E-02	55.2906	2.198869	4.554367E-02	42.95389	-2.632245E-02	0.1111517	0.3633342	0	61.03955
0	-8.4386	-3.8621	55	94	14005	0.1030622	-5.130833E-03	55.53748	1.98771	3.518651E-02	42.7311	-1.797434E-02	-3.518325E-02	0.1069129	0	60.46275
0	-8.4376	-3.8621	56	94	14006	0.1013521	-2.378464E-02	55.51257	2.086307	4.714712E-02	42.4687	-2.658907E-02	8.057869E-02	0.3864095	0	60.76282
0	-8.4366	-3.8621	57	94	14007	0.1334576	-4.116949E-02	56.17978	1.996065	3.669956E-02	42.76136	-1.846031E-02	0.2625383	1.039915E-02	0	61.1086
0	-8.4356	-3.8621	58	94	14008	0.1137311	-2.593591E-02	56.13307	2.197086	5.820754E-02	42.58883	-2.520116E-03	-9.469173E-02	0.1782368	0	61.0675
0	-8.4346	-3.8621	59	94	14009	0.1053432	-2.149966E-02	55.95035	2.0948	4.747322E-02	42.88212	-0.0490387	0.1737406	3.502742E-02	0	61.03863
0	-8.4336	-3.8621	60	94	14010	0.1928065	-2.150984E-02	55.5887	2.107075	0.0103143	43.21081	-1.037969E-02	5.385495E-02	0.1768434	0	60.97393
0	-8.4326	-3.8621	61	94	14011	0.2330858	-1.367039E-04	55.42249	2.256556	2.635929E-02	42.71955	-4.105472E-02	2.495665E-02	0.1305936	0	60.76157
0	-8.4316	-3.8621	62	94	14012	0.4051172	-3.846651E-02	54.8567	2.449814	5.418621E-02	42.16989	-1.135967E-02	0.3188962	0.384959	0	60.87542
0	-8.4306	-3.8621	63	94	14013	0.6681068	-2.273634E-02	53.31605	3.326425	6.119006E-02	39.17709	-1.136156E-02	0.1402349	0.5746443	0	59.49386
0	-8.4296	-3.8621	64	94	14014	0.7780408	-2.405306E-03	51.71901	3.465968	6.083796E-02	35.50127	-3.482331E-02	0.1699277	0.4330948	0	56.84621
0	-8.4286	-3.8621	65	94	14015	1.70853	5.638206E-02	49.87622	2.388126	7.112347E-02	35.26245	1.766639E-02	0.3133793	0.5688934	0	55.08706
0	-8.4276	-3.8621	66	94	14016	4.76966	0.6372656	45.07288	2.642152	3.211386E-02	34.32186	-1.764869E-02	-4.935619E-03	0.3195103	0	52.74134
0	-8.4266	-3.8621	67	94	14017	12.50072	1.947395	33.35906	2.171014	9.949264E-03	25.25197	2.316835E-02	0.1193263	0.1824151	0	44.32706
0	-8.4256	-3.8621	68	94	14018	21.66595	2.317671	21.55332	1.260003	2.127506E-02	14.74815	1.185599E-02	-1.416104E-02	-0.1329888	0	34.52565
0	-8.4246	-3.8621	69	94	14019	44.61499	1.831832	12.09086	0.3446368	6.65588E-03	7.198977	-1.211422E-02	-0.1101843	-0.1110522	0	33.89969
0	-8.4236	-3.8621	70	94	14020	67.37877	1.40265	5.380713	8.272167E-02	2.096414E-03	3.590985	-1.403361E-02	-3.912174E-03	-0.1416994	0	37.70829
0	-8.4226	-3.8621	71	94	14021	87.86415	0.8755464	1.351138	9.732492E-02	1.185003E-02	1.050315	-2.734388E-02	4.399781E-03	-3.971301E-02	0	43.0904
0	-8.4216	-3.8621	72	94	14022	94.05504	0.2436468	0.2427867	-1.987078E-02	-0.0149337	9.147026E-02	1.807359E-02	-0.1963769	-8.050467E-02	0	44.06076
0	-8.4206	-3.8621	73	94	14023	95.56474	2.595967E-02	0.1353071	-7.648084E-02	-1.875836E-02	3.378998E-02	-3.385124E-02	-0.1360725	-0.1967676	0	44.40412
0	-8.4196	-3.8621	74	94	14024	95.80161	-3.452917E-02	0.1082989	-5.023971E-02	-7.659769E-03	-6.967338E-02	-9.370865E-03	3.389318E-02	5.392361E-02	0	44.82001
0	-8.4186	-3.8621	75	94	14025	94.69932	-2.128753E-02	0.0984608	-7.057229E-02	-1.315819E-02	3.94549E-03	8.966289E-03	0.0384929	-0.1996796	0	44.10676
0	-8.4176	-3.8621	76	94	14026	95.27342	-4.491836E-02	7.486921E-02	7.062594E-02	-1.517711E-02	1.855191E-02	-2.594396E-02	-8.037682E-02	-3.595339E-02	0	44.514
0	-8.4166	-3.8621	77	94	14027	94.42423	-1.861833E-02	7.743997E-02	-0.0414714	-3.35619E-03	3.73056E-03	-4.358396E-02	-0.1106078	1.035221E-02	0	44.03471
0	-8.4156	-3.8621	78	94	14028	94.61434	-0.0263798	5.215733E-02	-1.948502E-02	-1.289263E-02	-1.017996E-02	-7.920354E-03	-0.1070939	-0.1739578	0	43.96712
0	-8.4146	-3.8621	79	94	14029	94.99892	-2.871856E-02	3.485846E-02	1.321264E-02	-9.204745E-03	3.972272E-03	-2.592801E-02	-2.095275E-02	-0.106139	0	44.29982
0	-8.4136	-3.8621	80	94	14030	95.29685	-2.894109E-02	5.269943E-02	8.859433E-03	-1.124485E-02	3.310414E-02	-5.220448E-02	-0.1103387	1.058116E-02	0	44.47092
0	-8.4126	-3.8621	81	94	14031	94.92722	-4.105959E-02	6.048409E-02	9.373487E-02	-8.914714E-03	-1.013133E-02	-6.021018E-02	-0.1367315	-0.1270702	0	44.22151
0	-8.4116	-3.8621	82	94	14032	95.3015	-2.703909E-02	3.513062E-02	5.538206E-02	-1.307506E-02	3.336902E-02	-2.570718E-02	-0.1089118	-5.842246E-02	0	44.45942
0	-8.4106	-3.8621	83	94	14033	94.36936	-2.877744E-02	4.300867E-02	3.718895E-02	-1.127352E-02	-2.533416E-02	-0.0348209	3.777419E-02	-0.130137	0	44.04647
0	-8.4096	-3.8621	84	94	14034	94.83092	-3.079106E-02	8.267666E-02	-6.583469E-03	-0.0128858	-5.385942E-02	-2.533223E-02	-0.1070159	-0.1739465	0	44.07446
0	-8.4086	-3.8621	85	94	14035	95.11916	-2.153612E-02	2.374371E-02	-2.606114E-02	-2.117329E-02	-0.0398261	-1.729419E-02	-0.0212894	-8.309359E-02	0	44.3049
0	-8.4076	-3.8621	86	94	14036	95.02914	-2.871327E-02	2.663799E-02	-4.814666E-02	-1.317724E-02	-5.433926E-02	-4.336982E-02	-5.044068E-02	-8.265845E-02	0	44.2052
0	-8.4066	-3.8621	87	94	14037	95.60841	-2.999127E-02	2.692529E-02	-1.304773E-02	-0.0170321	4.273433E-03	9.260638E-03	-4.948533E-02	-0.1286853	0	44.51483
0	-8.4056	-3.8621	88	94	14038	95.15707	-3.220748E-02	1.500892E-02	3.849848E-02	-1.284432E-02	-3.920368E-02	-2.523919E-02	-0.1067142	-0.173697	0	44.22972
0	-8.4046	-3.8621	89	94	14039	94.98102	-2.649673E-02	3.425622E-02	-5.583041E-02	-1.886665E-02	-3.930629E-02	9.525692E-03	-0.1664936	-0.1037616	0	44.08689
0	-8.4036	-3.8621	90	94	14040	95.19843	-2.345355E-02	0.0122455	6.425232E-02	-2.906197E-03	-0.0100154	-7.793743E-03	-0.1957088	-7.988976E-02	0	44.31197
0	-8.4026	-3.8621	91	94	14041	94.86338	-3.001875E-02	7.435981E-03	-5.063383E-02	-1.312856E-02	-3.967347E-02	9.056824E-03	-4.991421E-02	-0.1056861	0	44.11896
0	-8.4016	-3.8621	92	94	14042	94.64574	-1.480671E-02	1.071511E-02	2.832899E-02	-2.938499E-02	4.726642E-02	-9.126743E-03	-2.354991E-02	5.539635E-02	0	44.28212
0	-8.4006	-3.8621	93	94	14043	94.30958	-2.545746E-02	1.931119E-03	4.529962E-02	-1.710169E-02	-3.967515E-02	-4.327137E-02	-0.1387061	-0.0117008	0	43.93445
0	-8.3996	-3.8621	94	94	14044	94.09877	-1.704516E-02	2.233523E-02	-3.373173E-02	0.0045984	3.785006E-03	-8.727818E-03	-8.072317E-02	-1.296436E-02	0	43.8794
0	-8.3986	-3.8621	95	94	14045	93.82027	-2.225319E-02	1.039855E-02	5.027464E-02	-1.158158E-03	-1.046541E-02	-5.186698E-02	-0.0787607	-0.1049723	0	43.71542
0	-8.3976	-3.8621	96	94	14046	94.23143	-2.124509E-02	2.116289E-02	-2.349044E-02	-7.237705E-03	-2.521304E-02	-1.726983E-02	-0.0206687	-0.1061394	0	43.89203
0	-8.3966	-3.8621	97	94	14047	94.58765	-2.423359E-02	2.663708E-02	5.474337E-02	-1.066714E-02	-9.725237E-03	-1.614222E-02	-0.2531785	-0.1250333	0	43.92827
0	-8.3956	-3.8621	98	94	14048	94.69646	-2.123738E-02	-5.011694E-03	-0.0470074	-0.0131478	-1.051317E-02	9.017133E-03	-0.1093015	-3.542903E-02	0	44.063
0	-8.3946	-3.8621	99	94	14049	95.12729	-2.571932E-02	-2.257491E-03	1.391611E-02	-3.208934E-03	-5.429942E-02	-4.332408E-02	-2.042069E-02	-0.1059435	0	44.31002
0	-8.3936	-3.8621	100	94	14050	94.6187	-2.064949E-02	0.0148787	-9.402029E-03	-1.493204E-02	1.900555E-02	-3.417646E-02	-0.1370858	-0.104058	0	43.99035
0	-8.3926	-3.8621	101	94	14051	94.85718	-3.876796E-02	6.163014E-03	-2.414547E-02	-1.311266E-02	1.877326E-02	-4.324567E-02	-4.964591E-02	-0.1055615	0	44.14128
0	-8.3916	-3.8621	102	94	14052	94.95672	-1.516152E-02	-0.0214583	-0.1082865	-6.54003E-03	5.158663E-03	-2.455205E-02	-0.1925887	-0.2647939	0	43.84845
0	-8.3906	-3.8621	103	94	14053	95.6473	-1.956091E-02	9.200025E-03	4.629464E-02	-1.896643E-02	-3.942553E-02	-3.427594E-02	-0.1081138	-8.127708E-02	0	44.53802
0	-8.3896	-3.8621	104	94	14054	95.15564	-3.572746E-02	-7.542653E-03	3.751344E-02	-1.902461E-02	-0.0395334	-3.440611E-02	-0.1085394	-5.821604E-02	0	44.29687
0	-8.3886	-3.8621	105	94	14055	95.26049	-3.792398E-02	-1.230109E-02	2.234199E-02	-1.132151E-02	-5.456406E-02	-1.746409E-02	-5.151375E-02	9.962715E-03	0	44.44075
0	-8.3876	-3.8621	106	94	14056	94.90816	-3.147681E-02	-1.046898E-02	3.764291E-02	-1.512034E-02	-3.965621E-02	-3.456095E-02	-4.977576E-02	-8.227238E-02	0	44.21516
0	-8.3866	-3.8621	107	94	14057	95.18709	-0.0414974	-1.988406E-02	-1.746928E-02	-0.0150026	4.397703E-03	-1.685303E-02	-0.2565677	5.954899E-02	0	44.24884
0	-8.3856	-3.8621	108	94	14058	94.99324	-1.963031E-02	-2.002049E-03	-4.683502E-02	-9.093029E-03	-1.033106E-02	9.205093E-03	-1.953039E-02	-0.1522061	0	44.18607
0	-8.3846	-3.8621	109	94	14059	94.98389	-2.748681E-02	2.962335E-03	3.399384E-02	-2.794562E-03	-9.785417E-03	-5.994238E-02	-0.224378	-0.102384	0	44.10806
0	-8.3836	-3.8621	110	94	14060	95.08323	-1.934216E-02	-1.005062E-02	-1.675932E-02	-8.987701E-03	-3.937959E-02	-0.0429511	-0.1373338	-0.0808733	0	44.17963
0	-8.3826	-3.8621	111	94	14061	94.64842	-2.080406E-02	-1.845188E-02	6.545348E-02	-1.102236E-02	-2.484823E-02	-5.176574E-02	-0.1079412	-8.117227E-02	0	44.07729
0	-8.3816	-3.8621	112	94	14062	95.01145	-0.0197396	-7.634494E-03	-2.737794E-02	-1.908706E-02	-5.425037E-02	-0.0345373	-0.1089956	-3.522464E-02	0	44.18686
0	-8.3806	-3.8621	113	94	14063	95.00603	-2.307652E-02	1.279076E-02	6.895255E-02	2.642742E-03	-2.524802E-02	-4.357602E-02	-2.129047E-02	-3.655188E-02	0	44.39766
0	-8.3796	-3.8621	114	94	14064	95.20786	-2.217358E-02	-2.653011E-02	-5.245248E-02	1.295927E-02	-3.928757E-02	-7.913107E-03	-0.166566	-8.043659E-02	0	44.20017
0	-8.3786	-3.8621	115	94	14065	94.6693	-2.058048E-02	-1.544149E-02	4.230209E-03	-1.689724E-02	4.533148E-03	-2.540274E-02	-0.1368042	-0.1038799	0	44.00163
0	-8.3776	-3.8621	116	94	14066	95.20615	-2.865255E-02	-1.319868E-02	-8.000828E-02	-1.910486E-02	-1.038608E-02	-8.367213E-03	-7.945686E-02	-5.889199E-02	0	44.25047
0	-8.3766	-3.8621	117	94	14067	95.00784	-4.503849E-02	-9.298362E-03	-5.366128E-03	-1.523682E-02	-1.057592E-02	-4.353213E-02	8.694005E-03	-8.329684E-02	0	44.26936
0	-8.3756	-3.8621	118	94	14068	94.15219	-0.0263588	-1.86245E-04	2.842564E-02	-1.003429E-03	-1.013218E-02	-1.672113E-02	-0.1367768	-0.103871	0	43.80453
0	-8.3746	-3.8621	119	94	14069	94.61253	-3.566939E-02	2.234616E-03	3.426006E-03	-2.699708E-02	4.297044E-03	-8.265226E-03	-0.1084464	-0.0582267	0	44.03764
0	-8.3736	-3.8621	120	94	14070	94.86117	-2.409058E-02	-1.171702E-02	-4.637812E-02	-1.112101E-02	-2.498374E-02	-8.331674E-03	-1.966667E-02	-0.12905	0	44.11937
0	-8.3726	-3.8621	121	94	14071	94.83195	-3.597638E-02	4.659842E-03	9.103107E-02	-0.0126474	-2.422721E-02	-2.484117E-02	-0.1640748	-0.1955575	0	44.05993
0	-8.3716	-3.8621	122	94	14072	94.66846	-2.508828E-02	-2.105177E-02	-1.534708E-02	-1.495281E-02	-2.474551E-02	-5.167839E-02	-1.822947E-02	-0.1982088	0	43.97414
0	-8.3706	-3.8621	123	94	14073	94.5665	-2.695974E-02	-0.0130932	4.569637E-02	-7.148718E-03	-2.499943E-02	9.099643E-03	-7.907505E-02	-5.859386E-02	0	44.09143
0	-8.3696	-3.8621	124	94	14074	94.55546	-2.655273E-02	-2.927777E-02	-1.572965E-02	-1.151967E-02	-5.487969E-02	-5.279874E-02	6.595962E-02	-1.501331E-02	0	44.13221
0	-8.3686	-3.8621	125	94	14075	94.91405	-0.0159296	-8.182523E-03	-1.723856E-03	3.11575E-03	-2.447372E-02	-1.643402E-02	-0.165516	-0.1264559	0	44.08526
0	-8.3676	-3.8621	126	94	14076	94.53537	-2.094131E-02	-6.017762E-03	1.692576E-02	-3.120098E-03	-1.028738E-02	-3.443707E-02	-0.1083062	-5.814164E-02	0	44.02528
0	-8.3666	-3.8621	127	94	14077	94.62785	-2.246055E-02	-1.991852E-02	-2.242867E-02	-1.705953E-02	-5.418255E-02	-4.319463E-02	-7.869472E-02	-8.176018E-02	0	43.98677
0	-8.3656	-3.8621	128	94	14078	95.01907	-5.222047E-02	-9.079523E-03	3.755334E-02	1.070193E-02	4.812144E-02	-8.468539E-03	9.443891E-03	-0.1062635	0	44.35998
0	-8.3646	-3.8621	129	94	14079	94.67014	-0.0393903	-1.362891E-02	3.735069E-02	-1.932012E-02	3.317722E-02	-3.501961E-02	-5.145568E-02	3.327788E-02	0	44.2212
0	-8.3636	-3.8621	130	94	14080	95.35229	-2.511484E-02	-7.030574E-03	1.940748E-02	-6.935298E-03	-3.926231E-02	2.706404E-02	-7.730284E-02	-0.1509584	0	44.36174
0	-8.3626	-3.8621	131	94	14081	95.31524	-3.099613E-02	-2.788783E-02	5.537285E-02	-1.890152E-02	-3.928637E-02	-5.162374E-02	-0.1071958	-0.1041118	0	44.33294
0	-8.3616	-3.8621	132	94	14082	94.92889	-0.0390256	-0.0132549	-3.361717E-02	-2.116232E-02	-3.974046E-02	-2.597624E-02	-0.1095642	1.109244E-02	0	44.17313
0	-8.3606	-3.8621	133	94	14083	94.88906	-3.266901E-02	-2.394848E-02	6.870031E-02	-7.060553E-03	-3.946625E-02	1.803987E-02	-0.1080404	-5.793986E-02	0	44.22723
0	-8.3596	-3.8621	134	94	14084	94.77654	-3.180483E-02	-2.864531E-02	-1.05832E-03	-1.127009E-02	-2.519233E-02	-5.230124E-02	-0.0505608	-1.288721E-02	0	44.16336
0	-8.3586	-3.8621	135	94	14085	94.76261	-0.0503222	-2.120788E-02	7.869922E-02	-9.071709E-03	1.906291E-02	5.258772E-04	7.035076E-02	-0.2225566	0	44.19752
0	-8.3576	-3.8621	136	94	14086	94.985	-2.952519E-02	-0.0181884	4.969746E-02	-6.978786E-03	-0.0539768	-7.991705E-03	-7.752823E-02	-0.1277433	0	44.20884
0	-8.3566	-3.8621	137	94	14087	94.30421	-4.322037E-02	-3.674474E-02	9.560657E-02	-7.208969E-03	-3.970596E-02	-2.594153E-02	-0.1091798	1.143121E-02	0	44.00564
0	-8.3556	-3.8621	138	94	14088	95.1644	-2.003595E-02	-2.180942E-03	0.0861366	-1.123286E-02	-3.976439E-02	-0.0172791	-5.029335E-02	-1.267779E-02	0	44.46598
0	-8.3546	-3.8621	139	94	14089	94.40107	-2.664796E-02	-1.969263E-02	4.97112E-03	-5.05354E-03	1.910261E-02	-8.142152E-03	-0.1077098	-8.116414E-02	0	43.9396
0	-8.3536	-3.8621	140	94	14090	94.1912	-1.791184E-02	-1.981632E-02	2.485234E-02	-5.113664E-03	-3.953482E-02	-2.572806E-02	-7.839005E-02	-8.160117E-02	0	43.8585
0	-8.3526	-3.8621	141	94	14091	94.66338	-3.082581E-02	-2.360746E-02	-3.400015E-02	-0.0129094	-0.0246187	9.55175E-03	-0.1365767	-0.1038178	0	43.95413
0	-8.3516	-3.8621	142	94	14092	94.66577	-0.0344705	-3.115537E-02	-3.255224E-02	4.751228E-03	-2.502892E-02	-1.717515E-02	-7.933245E-02	-3.551366E-02	0	44.06301
0	-8.3506	-3.8621	143	94	14093	94.92628	-2.347409E-02	-1.659712E-02	-1.151657E-02	-1.452812E-02	3.407073E-02	-3.405951E-02	-0.1661733	-8.014362E-02	0	44.11044
0	-8.3496	-3.8621	144	94	14094	94.17805	-3.671731E-02	-4.035364E-02	-3.635138E-02	-6.823528E-03	-3.934417E-02	-8.033117E-03	-0.1666434	-5.708134E-02	0	43.71629
0	-8.3486	-3.8621	145	94	14095	95.39472	-1.944513E-02	-3.074678E-02	4.537388E-02	-2.955456E-03	-5.403969E-02	-2.552719E-02	-0.0480775	-0.1281568	0	44.41485
0	-8.3476	-3.8621	146	94	14096	94.71191	-1.816675E-02	-2.963721E-02	2.332171E-02	-2.058906E-02	-1.027925E-02	4.057983E-04	-1.930286E-02	-0.1056186	0	44.13083
0	-8.3466	-3.8621	147	94	14097	95.04651	-0.0290021	-2.032719E-02	5.010377E-03	-1.881286E-02	-2.519138E-02	-1.717788E-02	-5.070727E-02	1.033763E-02	0	44.32949
0	-8.3456	-3.8621	148	94	14098	95.33637	-3.427334E-02	-1.004135E-02	0.1199709	-0.0185845	-2.479091E-02	-8.060539E-03	-7.841121E-02	-5.819775E-02	0	44.50603
0	-8.3446	-3.8621	149	94	14099	95.32778	-2.725199E-02	-3.253037E-02	-1.099201E-02	-2.452937E-02	-2.496877E-02	-8.281638E-03	9.981993E-03	-0.1061358	0	44.38755
0	-8.3436	-3.8621	150	94	14100	95.32035	-2.004048E-02	-0.0423612	-8.088044E-03	-1.678921E-02	4.321018E-03	-1.700014E-02	-0.1095763	3.448833E-02	0	44.41945
