98	179	17542	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"BaO WT%"	"K2O WT%"	"SrO WT%"	"CaO WT%"	"TiO2 WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-4.793	-36.506	45	167	16313	51.02999	28.24923	0.6829458	6.702743E-02	0.4854988	0.3004436	13.19077	0.1053354	3.550739	0.105157	0	97.76715
0	-4.7925	-36.506	46	167	16314	51.53567	27.82904	0.7171978	2.665057E-02	0.484946	0.320242	13.20933	0.1654699	3.620179	9.292617E-02	0	98.00165
0	-4.792	-36.506	47	167	16315	51.149	27.90116	0.6360622	-3.353697E-02	0.5251973	0.3053263	13.19811	8.846948E-02	3.716486	0.1012963	0	97.58757
0	-4.7915	-36.506	48	167	16316	51.10695	28.03437	0.7473983	-3.355319E-02	0.5154354	0.268655	13.18784	6.697935E-02	3.685998	0.1161898	0	97.69626
0	-4.791	-36.506	49	167	16317	51.25771	27.86701	0.689667	-6.376787E-02	0.5185197	0.2998768	13.20248	6.276745E-02	3.680442	9.829304E-02	0	97.61298
0	-4.7905	-36.506	50	167	16318	50.86287	27.90059	0.6493211	0.0270182	0.5306591	0.2583603	13.10036	4.975225E-02	3.717122	0.1137506	0	97.20979
0	-4.79	-36.506	51	167	16319	51.63394	27.64804	0.6955799	-5.368538E-02	0.5425366	0.3255489	13.015	0.1056719	3.800912	0.1208811	0	97.83441
0	-4.7895	-36.506	52	167	16320	51.64892	27.84616	0.6612223	6.741679E-02	0.5190495	0.2148658	13.12894	0.1012393	3.77331	0.1038722	0	98.065
0	-4.789	-36.506	53	167	16321	51.38846	27.93803	0.7086934	5.729238E-02	0.5534933	0.2471564	12.86793	7.975493E-02	3.74593	0.1195757	0	97.70632
0	-4.7885	-36.506	54	167	16322	51.43853	27.98813	0.7010381	6.719217E-02	0.5177165	0.3052309	12.8093	0.169774	3.78618	0.12046	0	97.90356
0	-4.788	-36.506	55	167	16323	51.75834	27.8017	0.6981272	0.1076252	0.5447041	0.2199496	13.01284	0.13116	3.778975	0.11539	0	98.16881
0	-4.7875	-36.506	56	167	16324	51.95444	28.09655	0.7617974	6.706151E-02	0.5283004	0.3255198	12.9826	0.1225079	3.743158	0.1182312	0	98.70016
0	-4.787	-36.506	57	167	16325	51.82578	27.61003	0.6828346	-7.348669E-02	0.5517507	0.2251952	12.95147	0.1359731	3.798329	0.1047294	0	97.81261
0	-4.7865	-36.506	58	167	16326	52.01402	27.89559	0.7592124	5.725256E-02	0.5327229	0.2884634	12.78831	4.968673E-02	3.741967	0.1283374	0	98.25557
0	-4.786	-36.506	59	167	16327	51.67335	28.04615	0.6981464	5.710992E-02	0.5666995	0.3418198	12.7889	0.1011325	3.671761	0.1047664	0	98.04982
0	-4.7855	-36.506	60	167	16328	52.20954	27.72556	0.739242	1.742603E-02	0.5333998	0.1456417	12.84171	3.710836E-02	3.674146	0.1133687	0	98.03714
0	-4.785	-36.506	61	167	16329	52.06589	27.63402	0.6736003	0.017217	0.5592097	0.2670759	12.69229	4.559896E-02	3.711906	0.1117035	0	97.77851
0	-4.7845	-36.506	62	167	16330	52.35714	27.92643	0.7317083	-2.846626E-03	0.5416867	0.2512589	12.58422	8.001289E-02	3.742994	0.1069572	0	98.31956
0	-4.784	-36.506	63	167	16331	52.19015	28.13153	0.6970584	8.771261E-02	0.5490064	0.2515809	12.65288	0.1012498	3.719202	0.105871	0	98.48625
0	-4.7835	-36.506	64	167	16332	52.4173	27.99814	0.6737083	1.729037E-02	0.5692492	0.2722454	12.6707	4.133707E-02	3.678905	0.1146271	0	98.45351
0	-4.783	-36.506	65	167	16333	52.11608	27.88217	0.6718854	0.1079789	0.5510662	0.2356875	12.5829	4.975393E-02	3.766416	0.1032473	0	98.06718
0	-4.7825	-36.506	66	167	16334	52.32702	28.00377	0.6846125	-5.308404E-02	0.5820006	0.2250553	12.57444	0.1446221	3.72185	9.309229E-02	0	98.30338
0	-4.782	-36.506	67	167	16335	52.41051	28.1103	0.6396376	-2.856412E-03	0.5774801	0.314746	12.43796	0.1658856	3.744762	0.0986532	0	98.49707
0	-4.7815	-36.506	68	167	16336	52.00025	28.31234	0.6897734	4.737726E-02	0.5879389	0.2943333	12.6185	8.843894E-02	3.608612	0.1123276	0	98.35989
0	-4.781	-36.506	69	167	16337	52.57086	28.04327	0.6633691	0.017294	0.5611134	0.3037918	12.51283	9.715641E-02	3.655571	9.732293E-02	0	98.52258
0	-4.7805	-36.506	70	167	16338	52.46207	28.1389	0.6662544	1.720943E-02	0.5659735	0.2987028	12.68314	0.1185982	3.648614	0.101844	0	98.70129
0	-4.78	-36.506	71	167	16339	52.20681	28.01228	0.6125575	9.788531E-02	0.5722277	0.2725021	12.67084	0.0669428	3.58491	0.1104662	0	98.20741
0	-4.7795	-36.506	72	167	16340	52.65198	28.15606	0.6888997	-2.724502E-03	0.5726097	0.2563754	12.58761	6.291374E-02	3.666923	9.925395E-02	0	98.7399
0	-4.779	-36.506	73	167	16341	52.47783	28.20049	0.7102883	9.760937E-02	0.5676574	0.3355717	12.65496	5.822476E-02	3.537303	9.972893E-02	0	98.73965
0	-4.7785	-36.506	74	167	16342	52.23149	28.29142	0.6397513	0.0274999	0.5759807	0.2623899	12.62023	0.0456772	3.582558	0.1102467	0	98.38725
0	-4.778	-36.506	75	167	16343	52.7924	28.58075	0.6134596	-7.326885E-02	0.5727166	0.3252262	12.59665	8.884665E-02	3.514885	0.1037682	0	99.11544
0	-4.7775	-36.506	76	167	16344	52.42099	28.14876	0.6605115	2.742467E-02	0.5998238	0.2776867	12.58249	0.0499392	3.470428	0.1046381	0	98.3427
0	-4.777	-36.506	77	167	16345	52.57059	28.25923	0.6794303	5.741886E-02	0.5728011	0.3355363	12.66713	7.553489E-02	3.490215	9.879844E-02	0	98.80669
0	-4.7765	-36.506	78	167	16346	52.72124	28.42804	0.6678861	4.758356E-02	0.5486301	0.2722621	12.64701	0.1143206	3.519354	8.564863E-02	0	99.05197
0	-4.776	-36.506	79	167	16347	52.72762	28.39972	0.6858811	4.770727E-02	0.5594021	0.2142036	12.64918	0.1358568	3.545108	0.1003009	0	99.06499
0	-4.7755	-36.506	80	167	16348	52.47385	28.15136	0.6209459	-4.297492E-02	0.5700728	0.2513093	12.70622	7.165626E-02	3.447009	0.1134884	0	98.36294
0	-4.775	-36.506	81	167	16349	52.44954	27.83805	0.6872113	-2.997248E-03	0.560163	0.3512624	12.53217	8.856777E-02	3.558009	0.1081012	0	98.17007
0	-4.7745	-36.506	82	167	16350	52.18339	27.71512	0.6440059	3.733429E-02	0.5438722	0.3251198	12.60494	0.1142782	3.58295	9.573805E-02	0	97.84674
0	-4.774	-36.506	83	167	16351	51.92915	27.79335	0.658973	3.742501E-02	0.5498196	0.2940061	12.54921	8.425175E-02	3.498952	0.1092811	0	97.50441
0	-4.7735	-36.506	84	167	16352	51.96859	27.66815	0.6338133	-1.304763E-02	0.5391935	0.3888911	12.38669	6.712999E-02	3.568604	8.935355E-02	0	97.29736
0	-4.773	-36.506	85	167	16353	51.92542	27.80618	0.6340795	7.381002E-03	0.5419405	0.2624969	12.54749	6.722713E-02	3.558894	9.826713E-02	0	97.44937
0	-4.7725	-36.506	86	167	16354	51.75217	27.6823	0.6326386	2.762896E-02	0.5272241	0.2203994	12.53758	6.293332E-02	3.510708	9.372919E-02	0	97.0473
0	-4.772	-36.506	87	167	16355	51.4855	27.71192	0.6631876	5.744258E-02	0.5317421	0.3369927	12.49987	9.273215E-02	3.638183	0.1012754	0	97.11885
0	-4.7715	-36.506	88	167	16356	51.61071	27.70129	0.6714954	-6.321035E-02	0.5239056	0.2842262	12.51964	6.306317E-02	3.697615	0.1040253	0	97.11276
0	-4.771	-36.506	89	167	16357	51.40213	27.78022	0.6300293	-5.300076E-02	0.5176012	0.2317742	12.605	7.171409E-02	3.636121	9.309201E-02	0	96.91469
0	-4.7705	-36.506	90	167	16358	51.44432	27.77955	0.6665876	-2.892402E-03	0.5290374	0.3161652	12.57007	6.285927E-02	3.69492	9.995509E-02	0	97.16057
0	-4.77	-36.506	91	167	16359	51.58707	27.67105	0.6905474	-1.288904E-02	0.5381264	0.2630053	12.63363	8.011215E-02	3.711309	9.100838E-02	0	97.25298
0	-4.7695	-36.506	92	167	16360	51.59829	27.61376	0.6336315	9.798424E-02	0.5366716	0.2416822	12.69122	0.1056612	3.736873	9.850682E-02	0	97.35428
0	-4.769	-36.506	93	167	16361	51.01278	27.3619	0.6665895	-2.941012E-03	0.5328243	0.2846538	12.73268	4.996259E-02	3.741226	0.1049871	0	96.48465
0	-4.7685	-36.506	94	167	16362	51.12226	27.65895	0.6406816	0.1179078	0.527384	0.3004884	12.86399	0.0152899	3.747753	9.748833E-02	0	97.09219
0	-4.768	-36.506	95	167	16363	51.531	27.86	0.671113	2.745673E-02	0.5465395	0.2368488	12.82728	6.286122E-02	3.777439	9.167058E-02	0	97.63222
0	-4.7675	-36.506	96	167	16364	51.33504	27.78087	0.7243209	3.731955E-02	0.5394768	0.2740065	12.82253	0.0670317	3.746295	0.1003878	0	97.42729
0	-4.767	-36.506	97	167	16365	51.5384	28.24857	0.6467962	0.1584801	0.5273836	0.1947319	12.95754	0.1141418	3.728824	9.661759E-02	0	98.21147
0	-4.7665	-36.506	98	167	16366	51.7465	27.99727	0.6649563	1.710908E-02	0.5452735	0.3051194	13.00924	0.1143419	3.653641	9.531725E-02	0	98.14877
0	-4.815	-36.5055	1	168	16367	51.60017	27.51209	0.7308956	0.1271199	0.5744236	0.3144391	12.724	0.100718	4.104886	0.1270696	0	97.91582
0	-4.8145	-36.5055	2	168	16368	51.72133	27.52502	0.704311	0.1272051	0.5738053	0.3089002	12.79212	4.933329E-02	4.019967	0.1035385	0	97.92552
0	-4.814	-36.5055	3	168	16369	51.93436	27.38284	0.7349223	0.0270102	0.5672954	0.1926896	12.71269	0.1354579	3.89984	0.1122029	0	97.69931
0	-4.8135	-36.5055	4	168	16370	51.80952	27.53478	0.7748486	-3.361064E-02	0.5689934	0.3037363	12.71673	0.1140019	4.020358	0.1104583	0	97.91982
0	-4.813	-36.5055	5	168	16371	51.75508	27.44333	0.7991631	8.674423E-02	0.587283	0.3825987	12.47904	0.1135704	3.93135	0.1140342	0	97.6922
0	-4.8125	-36.5055	6	168	16372	51.9091	27.60097	0.6915863	3.686859E-02	0.6051105	0.3141097	12.64948	7.960279E-02	3.946754	0.1111069	0	97.94469
0	-4.812	-36.5055	7	168	16373	52.00105	27.66581	0.6687809	-6.332086E-02	0.578729	0.2511194	12.46845	0.1057386	3.936884	0.1110111	0	97.72426
0	-4.8115	-36.5055	8	168	16374	51.93517	27.77513	0.6769888	-3.360879E-02	0.6134053	0.3827631	12.53227	0.1140193	3.797455	0.1180862	0	97.91168
0	-4.811	-36.5055	9	168	16375	51.66351	27.67623	0.7153217	2.675025E-02	0.5896189	0.3409294	12.57115	5.387212E-02	3.797048	0.1026947	0	97.53714
0	-4.8105	-36.5055	10	168	16376	52.22714	27.91699	0.7197548	4.690569E-02	0.6032754	0.3244703	12.66242	8.385831E-02	3.842389	0.1033301	0	98.53053
0	-4.81	-36.5055	11	168	16377	52.20293	28.15032	0.7423052	4.712971E-02	0.5964134	0.2510369	12.55981	0.1011079	3.719484	0.1081027	0	98.47863
0	-4.8095	-36.5055	12	168	16378	52.05479	27.98605	0.6886431	-3.528302E-03	0.617294	0.4249905	12.53803	7.532214E-02	3.74757	0.1245438	0	98.25369
0	-4.809	-36.5055	13	168	16379	52.51022	27.76573	0.6850911	-0.0230417	0.5950063	0.2292796	12.54175	7.566635E-02	3.805642	0.1141231	0	98.29947
0	-4.8085	-36.5055	14	168	16380	52.13759	28.09758	0.7539608	4.695687E-02	0.55903	0.3619987	12.32181	7.100573E-02	3.751905	0.1143702	0	98.21622
0	-4.808	-36.5055	15	168	16381	52.30496	28.00673	0.6573691	0.1174377	0.604339	0.3138626	12.57585	7.948887E-02	3.708065	9.397946E-02	0	98.46208
0	-4.8075	-36.5055	16	168	16382	52.72443	27.77563	0.7464092	2.658609E-02	0.585467	0.4287067	12.53027	7.951846E-02	3.656551	9.087457E-02	0	98.64444
0	-4.807	-36.5055	17	168	16383	52.6053	27.99344	0.7615767	0.0268467	0.6024915	0.3345149	12.55665	4.534263E-02	3.619132	0.111503	0	98.65678
0	-4.8065	-36.5055	18	168	16384	52.22952	28.05586	0.6506892	2.716218E-02	0.571873	0.2561446	12.64946	5.836737E-02	3.539521	0.1184105	0	98.15701
0	-4.806	-36.5055	19	168	16385	52.1032	27.96144	0.6982905	-1.315734E-02	0.5566723	0.2615365	12.60637	9.273344E-02	3.500467	0.1063594	0	97.8739
0	-4.8055	-36.5055	20	168	16386	51.40731	27.69649	0.6612098	-3.04268E-03	0.5538011	0.2254976	12.60605	0.1227781	3.578351	0.115331	0	96.96378
0	-4.805	-36.5055	21	168	16387	50.89215	27.62103	0.7104242	-0.063472	0.5323772	0.2209438	12.62862	7.141516E-02	3.463198	9.533909E-02	0	96.17203
0	-4.8045	-36.5055	22	168	16388	51.11346	27.82378	0.7097767	6.742304E-03	0.5729804	0.2998725	12.68639	3.253806E-02	3.605011	0.1058683	0	96.95642
0	-4.804	-36.5055	23	168	16389	51.17348	27.80495	0.7045794	0.1171658	0.537223	0.3525097	12.547	0.1393856	3.731867	9.255375E-02	0	97.20072
0	-4.8035	-36.5055	24	168	16390	51.14345	27.61826	0.6538408	1.718725E-02	0.5567144	0.2048387	12.59796	5.414655E-02	3.667032	0.1076452	0	96.62107
0	-4.803	-36.5055	25	168	16391	51.11886	27.57548	0.6687019	-2.992389E-03	0.5513967	0.2365895	12.47396	9.276768E-02	3.722655	0.1122721	0	96.5497
0	-4.8025	-36.5055	26	168	16392	51.23178	27.52066	0.6822335	-1.297193E-02	0.5422258	0.1941965	12.59679	7.138793E-02	3.775799	0.1085117	0	96.71062
0	-4.802	-36.5055	27	168	16393	51.23246	27.6909	0.6447237	1.699029E-02	0.5453342	0.2627365	12.7978	4.977046E-02	3.759559	9.436097E-02	0	97.09463
0	-4.8015	-36.5055	28	168	16394	51.09823	27.46973	0.653466	3.704449E-02	0.5420125	0.2732881	12.70016	0.1011725	3.814824	0.0911133	0	96.78104
0	-4.801	-36.5055	29	168	16395	50.79854	27.34738	0.638706	3.710512E-02	0.5149317	0.2525621	12.76688	6.259509E-02	3.821097	9.693245E-02	0	96.33673
0	-4.8005	-36.5055	30	168	16396	50.72677	27.49629	0.6800767	3.695901E-02	0.5519866	0.2580769	12.8627	9.684906E-02	3.88765	0.1097515	0	96.70712
0	-4.8	-36.5055	31	168	16397	50.91358	27.39067	0.642832	4.690424E-02	0.5330434	0.3102498	12.93615	0.0839101	3.794646	0.0985902	0	96.75056
0	-4.7995	-36.5055	32	168	16398	51.01556	27.76567	0.7824275	2.677847E-02	0.5226566	0.2526049	12.98724	0.1053872	3.839339	0.1169933	0	97.41466
0	-4.799	-36.5055	33	168	16399	51.4073	27.76062	0.6519817	1.678304E-02	0.5180383	0.3046434	13.00779	0.1140505	3.766796	9.583122E-02	0	97.64384
0	-4.7985	-36.5055	34	168	16400	51.12406	27.84604	0.6919127	5.707791E-02	0.5229466	0.2524378	13.05386	9.680995E-02	3.786417	0.102876	0	97.53444
0	-4.798	-36.5055	35	168	16401	51.22474	27.79015	0.6977945	2.668457E-02	0.5477072	0.2889341	13.21673	0.1096748	3.64404	0.1068725	0	97.65332
0	-4.7975	-36.5055	36	168	16402	51.43766	27.97173	0.6355207	7.724442E-02	0.4829205	0.2572136	13.22388	0.105382	3.662255	0.1032281	0	97.95703
0	-4.797	-36.5055	37	168	16403	51.42035	27.96874	0.6918004	8.724413E-02	0.4925822	0.2572448	13.21852	6.670088E-02	3.672659	9.780197E-02	0	97.97363
0	-4.7965	-36.5055	38	168	16404	51.44829	28.11129	0.6875612	1.668594E-02	0.4684771	0.3101259	13.23894	9.685437E-02	3.59308	9.707417E-02	0	98.06836
0	-4.796	-36.5055	39	168	16405	51.20239	28.04511	0.7121164	-7.365175E-02	0.4800548	0.1945217	13.37019	4.999053E-02	3.643429	0.1150108	0	97.73916
0	-4.7955	-36.5055	40	168	16406	51.41374	28.05569	0.7090089	-4.345344E-02	0.4740131	0.2152677	13.23604	8.425663E-02	3.536777	9.996434E-02	0	97.7813
0	-4.795	-36.5055	41	168	16407	51.32948	28.03023	0.6906976	1.679245E-02	0.5037004	0.2522084	13.33832	7.975019E-02	3.630601	0.1084335	0	97.98021
0	-4.7945	-36.5055	42	168	16408	51.30896	28.02951	0.6772619	0.0470491	0.5033444	0.2734333	13.09263	7.540566E-02	3.599554	0.1013676	0	97.70851
0	-4.794	-36.5055	43	168	16409	51.41725	27.83545	0.6359952	-3.262838E-03	0.4938552	0.2994176	13.10933	4.119808E-02	3.526504	0.1006777	0	97.45642
0	-4.7935	-36.5055	44	168	16410	51.40069	27.96859	0.6978593	5.697471E-02	0.4727116	0.3101385	13.14102	8.390125E-02	3.620649	0.0949982	0	97.84755
0	-4.793	-36.5055	45	168	16411	51.52778	27.94201	0.7040616	4.706362E-02	0.4884476	0.2519088	13.09597	0.1312129	3.603256	9.206393E-02	0	97.88377
0	-4.7925	-36.5055	46	168	16412	51.33298	28.15662	0.7042077	1.689973E-02	0.489681	0.2789758	13.03074	6.261697E-02	3.624874	9.873018E-02	0	97.79634
0	-4.792	-36.5055	47	168	16413	51.33128	27.85448	0.6860036	5.698442E-02	0.5114927	0.3313677	13.01387	7.961234E-02	3.711529	0.1072349	0	97.68385
0	-4.7915	-36.5055	48	168	16414	51.35786	27.71244	0.6821349	-2.342124E-02	0.5061902	0.2784356	13.09782	0.1099284	3.66185	0.107056	0	97.49031
0	-4.791	-36.5055	49	168	16415	51.16436	27.70804	0.6711626	6.708021E-02	0.5320508	0.3368025	12.90104	0.0667288	3.713956	0.1093633	0	97.27058
0	-4.7905	-36.5055	50	168	16416	51.77735	27.79072	0.6824881	1.730165E-02	0.5074486	0.1832089	12.83601	0.1100289	3.793984	0.1113158	0	97.80986
0	-4.79	-36.5055	51	168	16417	51.44822	27.50517	0.7292323	5.707819E-02	0.5265282	0.2834299	12.95882	0.0882416	3.804654	0.1017728	0	97.50314
0	-4.7895	-36.5055	52	168	16418	51.61158	27.78232	0.7311349	1.701524E-02	0.5278701	0.2731581	12.73596	9.699881E-02	3.800637	0.1087882	0	97.68546
0	-4.789	-36.5055	53	168	16419	51.60682	27.73986	0.6756459	8.727478E-02	0.5625065	0.3309686	12.80439	0.1225027	3.812778	0.1122442	0	97.855
0	-4.7885	-36.5055	54	168	16420	51.55011	27.82685	0.7122775	-3.317721E-02	0.5682798	0.2205776	12.84392	8.861963E-02	3.831216	0.1059275	0	97.7146
0	-4.788	-36.5055	55	168	16421	51.38361	27.82695	0.7698906	7.017295E-03	0.558727	0.231442	12.75962	7.130229E-02	3.88558	0.1132672	0	97.60741
0	-4.7875	-36.5055	56	168	16422	51.54879	27.938	0.6715388	6.734029E-02	0.5553028	0.2574566	12.96397	0.1312449	3.825352	0.1169406	0	98.07593
0	-4.787	-36.5055	57	168	16423	51.70348	27.75271	0.7261314	7.715169E-02	0.5552449	0.3626181	12.72865	8.386801E-02	3.814496	0.1292331	0	97.93359
0	-4.7865	-36.5055	58	168	16424	51.90556	27.90784	0.6427614	-8.356234E-02	0.5576475	0.2887068	12.84643	8.445318E-02	3.704174	0.1177548	0	97.97176
0	-4.786	-36.5055	59	168	16425	51.47785	27.85448	0.6881391	4.732333E-02	0.5580394	0.2470601	12.76145	0.1098792	3.749308	0.1229627	0	97.6165
0	-4.7855	-36.5055	60	168	16426	52.18245	27.71412	0.6954033	2.695719E-02	0.5359125	0.377634	12.72534	3.683485E-02	3.744472	0.1157971	0	98.15493
0	-4.785	-36.5055	61	168	16427	51.9197	27.80268	0.7135917	-1.319051E-02	0.5684262	0.2938173	12.77709	0.1056824	3.711201	0.1277457	0	98.00674
0	-4.7845	-36.5055	62	168	16428	51.96483	27.93382	0.7567428	-2.323802E-02	0.5486772	0.2834016	12.77471	8.424122E-02	3.731752	0.1035842	0	98.15852
0	-4.784	-36.5055	63	168	16429	52.00237	27.75017	0.6479324	5.729556E-02	0.5433739	0.3411362	12.66995	0.1055185	3.800032	9.924505E-02	0	98.01701
0	-4.7835	-36.5055	64	168	16430	52.09247	27.84087	0.704559	2.710879E-02	0.571354	0.2988177	12.75691	0.0884296	3.66879	0.1079382	0	98.15726
0	-4.783	-36.5055	65	168	16431	51.7713	28.03316	0.6721702	-2.957205E-03	0.5847508	0.2944084	12.62945	5.850828E-02	3.651686	0.1006663	0	97.79314
0	-4.7825	-36.5055	66	168	16432	52.07357	27.97656	0.6593134	-0.0632151	0.5361691	0.2782481	12.52518	0.1145509	3.707263	0.1060166	0	97.91365
0	-4.782	-36.5055	67	168	16433	51.64336	27.99883	0.6540323	-3.246423E-03	0.5729268	0.3683204	12.77365	0.1099095	3.649076	9.510075E-02	0	97.86196
0	-4.7815	-36.5055	68	168	16434	52.03975	27.90595	0.6336313	1.728321E-02	0.5649582	0.2885887	12.66537	3.704419E-02	3.669059	0.1015944	0	97.92323
0	-4.781	-36.5055	69	168	16435	51.96402	27.98733	0.661647	-1.320937E-02	0.5916007	0.3679338	12.64115	9.280132E-02	3.689766	0.1060777	0	98.08913
0	-4.7805	-36.5055	70	168	16436	52.11284	28.02889	0.6871392	3.749649E-02	0.5534278	0.214715	12.6928	0.1315064	3.656382	0.1023035	0	98.2175
0	-4.78	-36.5055	71	168	16437	52.40681	28.14316	0.6712376	-2.281843E-02	0.5480846	0.2250355	12.67152	7.158254E-02	3.595458	0.1067791	0	98.41685
0	-4.7795	-36.5055	72	168	16438	52.54142	28.21122	0.7239852	6.755382E-02	0.5484937	0.2933718	12.52417	0.1055825	3.511689	0.0998127	0	98.62729
0	-4.779	-36.5055	73	168	16439	51.95708	28.17561	0.651682	-0.0230238	0.5506676	0.2837637	12.7721	5.431285E-02	3.581137	0.1130078	0	98.11633
0	-4.7785	-36.5055	74	168	16440	52.11315	28.10548	0.6840545	-3.061529E-03	0.5819175	0.3414291	12.67501	5.846937E-02	3.549341	0.1053044	0	98.21109
0	-4.778	-36.5055	75	168	16441	52.48853	28.26268	0.6473331	2.758401E-02	0.5382418	0.2196821	12.66039	0.1015581	3.499538	0.1023517	0	98.54788
0	-4.7775	-36.5055	76	168	16442	52.11568	28.28015	0.6481543	8.769666E-02	0.5649371	0.2887584	12.74478	0.1098567	3.528075	0.1085596	0	98.47665
0	-4.777	-36.5055	77	168	16443	52.8363	28.47871	0.6614993	8.766042E-02	0.5568339	0.3141665	12.89719	0.0797797	3.534824	0.1027483	0	99.54971
0	-4.7765	-36.5055	78	168	16444	52.20971	28.50236	0.7183899	-2.976682E-03	0.5423699	0.2889128	12.89475	0.0370402	3.467159	0.1049445	0	98.76266
0	-4.776	-36.5055	79	168	16445	52.6045	28.29321	0.6780558	-1.329201E-02	0.551478	0.3987659	12.92899	3.695471E-02	3.501696	0.0993913	0	99.07976
0	-4.7755	-36.5055	80	168	16446	52.50983	28.2233	0.6327246	-4.305911E-02	0.5532793	0.267148	12.80729	7.591285E-02	3.516076	0.1063155	0	98.64883
0	-4.775	-36.5055	81	168	16447	52.41659	28.36717	0.6533415	-2.74546E-03	0.5493393	0.2621624	12.71763	0.088702	3.483068	9.324203E-02	0	98.62851
0	-4.7745	-36.5055	82	168	16448	52.16111	28.20503	0.6248639	2.737989E-02	0.5539801	0.2940065	12.71902	8.429492E-02	3.481453	9.497581E-02	0	98.24612
0	-4.774	-36.5055	83	168	16449	51.9136	28.16452	0.6697229	-2.743371E-03	0.5354029	0.2257664	12.78596	7.582513E-02	3.458256	0.106303	0	97.93261
0	-4.7735	-36.5055	84	168	16450	51.90153	27.98665	0.6592098	-2.865328E-03	0.5489522	0.251922	12.78181	0.1273355	3.41303	0.1092368	0	97.77682
0	-4.773	-36.5055	85	168	16451	51.73737	28.02819	0.7036158	7.133957E-03	0.5271056	0.2734729	12.73194	0.1229546	3.553389	0.1045973	0	97.78976
0	-4.7725	-36.5055	86	168	16452	51.72516	27.61106	0.6102887	-2.788101E-03	0.5357924	0.2360687	12.87958	9.301809E-02	3.596382	9.928742E-02	0	97.38384
0	-4.772	-36.5055	87	168	16453	51.44812	27.79489	0.6681082	3.757365E-02	0.5227083	0.1944664	12.79428	9.293361E-02	3.544749	0.1113628	0	97.2092
0	-4.7715	-36.5055	88	168	16454	51.14852	27.50655	0.7045885	6.680703E-03	0.487552	0.4003663	12.83895	7.120217E-02	3.566582	8.995675E-02	0	96.82095
0	-4.771	-36.5055	89	168	16455	51.446	27.688	0.6326777	-0.0229291	0.5074366	0.2631888	12.76362	4.578797E-02	3.654567	0.1163428	0	97.09467
0	-4.7705	-36.5055	90	168	16456	51.12869	27.84349	0.6503261	-1.296825E-02	0.509777	0.2690169	12.79552	8.868399E-02	3.585405	8.079614E-02	0	96.93875
0	-4.77	-36.5055	91	168	16457	51.23243	27.62152	0.6415831	1.750306E-02	0.507235	0.1947432	12.78556	5.005372E-02	3.604256	9.455105E-02	0	96.74945
0	-4.7695	-36.5055	92	168	16458	51.67599	27.75842	0.6810113	3.714087E-02	0.5068402	0.3365619	12.89287	0.1228067	3.622899	0.0985558	0	97.73311
0	-4.769	-36.5055	93	168	16459	50.85862	27.7424	0.6468632	8.776449E-02	0.5153576	0.2428818	12.86421	0.1099204	3.716933	0.0930291	0	96.87798
0	-4.7685	-36.5055	94	168	16460	51.34501	27.66478	0.6696195	7.210252E-03	0.5087987	0.263331	12.80272	8.005477E-02	3.724258	9.918998E-02	0	97.16498
0	-4.768	-36.5055	95	168	16461	50.90379	27.88393	0.6808262	4.712912E-02	0.512934	0.3751383	12.78407	9.265979E-02	3.675003	0.1079698	0	97.06345
0	-4.7675	-36.5055	96	168	16462	51.36765	27.51359	0.6375409	-7.330828E-02	0.4962015	0.2050691	13.02015	8.463933E-02	3.687009	9.387773E-02	0	97.03242
0	-4.767	-36.5055	97	168	16463	51.06504	27.65201	0.6385544	-5.345081E-02	0.5065013	0.2847	13.09117	0.110239	3.620894	0.0905837	0	97.00623
0	-4.7665	-36.5055	98	168	16464	51.24739	27.90366	0.6665727	-2.325892E-02	0.4987342	0.316384	13.05538	7.573742E-02	3.591688	0.0880164	0	97.42031
0	-4.815	-36.505	1	169	16465	51.85566	27.59631	0.6771763	-3.340151E-02	0.5475713	0.2615806	12.80079	0.1355634	4.048906	0.1108103	0	98.00096
0	-4.8145	-36.505	2	169	16466	51.91128	27.54568	0.7165461	4.679875E-02	0.568518	0.3404317	12.65834	9.665431E-02	4.093808	0.119182	0	98.09725
0	-4.814	-36.505	3	169	16467	51.94479	27.39072	0.7807301	-4.373467E-02	0.5771933	0.3296949	12.6633	0.1397031	4.068061	0.1153719	0	97.96582
0	-4.8135	-36.505	4	169	16468	51.75626	27.80197	0.7840551	-5.355217E-02	0.5889608	0.2462039	12.75304	0.0798369	4.013211	0.1029452	0	98.07294
0	-4.813	-36.505	5	169	16469	51.94365	27.64979	0.6878321	-5.340622E-02	0.6206396	0.2562909	12.5889	9.707329E-02	3.922664	9.853894E-02	0	97.81197
0	-4.8125	-36.505	6	169	16470	51.72432	27.63242	0.7245626	-3.239058E-03	0.5864859	0.245974	12.79725	4.974045E-02	3.935036	0.1082256	0	97.80077
0	-4.812	-36.505	7	169	16471	52.14521	27.92838	0.7304554	-1.334799E-02	0.5632623	0.3195391	12.60322	9.259284E-02	3.933681	0.1189975	0	98.42198
0	-4.8115	-36.505	8	169	16472	52.06882	27.80689	0.7496748	2.694324E-02	0.5954102	0.2720589	12.51825	0.1011091	3.875701	0.1207879	0	98.13565
