145	92	13340	18	
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"TiO2 WT%"	"Al2O3 WT%"	"FeO WT%"	"MnO WT%"	"MgO WT%"	"CaO WT%"	"Na2O WT%"	"K2O WT%"	"P2O5 WT%"	"O WT%"	"Total"	
0	21.0899	19.2256	134	1	134	60.81607	0.1808541	24.41266	0.4313687	2.123947E-02	0.1893593	6.982814	7.059647	1.062806	7.330479E-02	0	101.2301	
0	21.0949	19.2256	135	1	135	58.6572	5.259839E-02	24.81027	0.4316574	-6.674903E-02	5.433092E-02	6.577621	7.429366	1.079789	-2.435658E-02	0	99.00173	
0	21.0999	19.2256	136	1	136	60.47589	-3.365917E-02	24.2668	0.5145642	-3.804173E-03	-0.0294327	6.51083	7.175323	1.207417	-0.0243918	0	100.0595	
0	21.1049	19.2256	137	1	137	59.91747	9.527139E-02	24.67445	0.46708	-0.029024	-2.149229E-02	6.508753	7.479618	1.246075	5.757387E-05	0	100.3383	
0	21.1099	19.2256	138	1	138	58.62981	-0.0120477	24.83248	0.4789869	-5.424586E-02	-1.424877E-02	6.564705	7.155849	1.135126	-2.438628E-02	0	98.69202	
0	21.1149	19.2256	139	1	139	60.74587	7.371079E-02	23.9167	0.5383136	0.0341073	3.047668E-02	6.063669	6.785327	1.293478	1.243805E-04	0	99.48178	
0	21.1199	19.2256	140	1	140	62.78523	0.1819914	25.2912	0.3727472	-3.261725E-03	5.342415E-02	6.147768	7.203526	1.173558	2.802134E-04	0	103.2065	
0	21.1249	19.2256	141	1	141	47.08856	-6.120005E-02	17.13819	8.671111	3.088028E-02	0.1881441	4.69735	4.544452	1.170161	9.271023E-02	0	83.56036	
0	21.1299	19.2256	142	1	142	54.59162	7.192861E-02	22.81019	0.6319283	3.296307E-02	-2.227652E-02	6.892912	6.650301	1.154247	-3.49855E-04	0	92.81348	
0	21.1349	19.2256	143	1	143	58.64111	-5.510895E-02	24.70856	0.4671256	-0.0416845	5.315905E-02	6.732856	6.829314	1.040551	7.341951E-02	0	98.4493	
0	21.1399	19.2256	144	1	144	58.51066	9.502303E-02	25.09059	0.2890693	-1.666027E-02	-1.549529E-02	7.152101	6.471654	1.0977	-6.105561E-05	0	98.67458	
0	21.1449	19.2256	145	1	145	59.19933	0.116349	24.19713	0.4194127	-4.058175E-03	-2.177878E-02	6.940363	7.282238	1.127298	2.436647E-02	0	99.28065	
0	20.4249	19.23062	1	2	146	58.84685	7.260793E-02	24.26781	0.7157769	-1.716737E-02	7.301605E-03	6.859278	6.477835	1.251191	-2.461265E-02	0	98.45687	
0	20.4299	19.23062	2	2	147	55.04944	-8.346085E-02	21.28149	2.633638	-0.0455531	0.1306569	6.516007	6.414128	1.262974	4.767315E-02	0	93.20699	
0	20.4349	19.23062	3	2	148	59.17347	9.556859E-02	24.36837	0.4318745	8.985335E-03	-2.244274E-02	6.247006	6.585313	1.198561	-0.0488462	0	98.03786	
0	20.4399	19.23062	4	2	149	59.5318	3.033064E-02	23.60399	0.4551871	4.640379E-02	4.537193E-02	6.806939	6.642168	1.252067	4.885507E-02	0	98.4631	
0	20.4449	19.23062	5	2	150	61.40227	-1.398146E-02	24.49695	1.533865	7.777439E-03	6.205263E-02	5.848333	7.385721	1.384503	-1.367628E-04	0	102.1074	
0	20.4499	19.23062	6	2	151	43.19757	-3.323036E-03	14.27987	9.192522	2.714961E-03	0.1019169	5.274674	4.231054	1.172975	9.121502E-02	0	77.5412	
